timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1550828,494282154,5,1531504,583043334,5,1466916,403111868,5,1519564,643734639
60,5,1555604,497471704,5,1524940,565867549,5,1445004,352094875,5,1594488,697600894
120,4,1436200,624595396,5,1388188,663289034,5,1466104,607894863,6,1465452,852074485
180,5,1480256,608258297,5,1544116,637737899,5,1518236,654529955,5,1425428,617280618
240,5,1411608,711127939,5,1499948,671087720,5,1491488,640437008,5,1421428,595656703
300,5,1437516,743088036,5,1500748,621313485,5,1543624,584601282,5,1461508,557186129
360,5,1507912,663338410,5,1461076,648077259,5,1476956,620029559,5,1440336,553950405
420,5,1451428,718060970,5,1428140,702361119,5,1453376,638522311,5,1449652,587331154
480,5,1493972,674623244,5,1481628,848942119,5,1408016,603679362,5,1507080,655104927
540,5,1464932,789317255,5,1323268,770849227,5,1550200,600546809,5,1376732,652934378
600,4,1444380,592254597,4,1447500,609006848,6,1460620,841185545,6,1563148,557427912
