timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1132084,106997925,5,1158036,132275638,5,1160252,150223563,5,1142016,122126204
60,5,1247716,272418304,5,1238952,287722221,5,1249088,317737498,5,1226628,275927257
120,5,1298140,364281515,5,1308252,485925673,5,1334888,490982767,5,1279824,386167899
180,5,1347112,525237928,5,1347720,553459699,5,1386236,694008423,5,1317840,544340171
240,5,1388956,701431869,5,1389432,750568807,5,1427948,798114457,5,1349784,637568779
300,5,1395424,707177686,5,1436952,852098121,5,1491308,1003774229,5,1394004,794010440
360,5,1466572,921098371,5,1450020,957288646,5,1514540,1042775948,5,1422252,897504379
420,5,1497460,983454751,5,1506384,1158480860,5,1545956,1128873967,5,1475448,1049694550
480,5,1537456,1080014908,5,1545852,1217957038,5,1581728,1312802998,5,1501320,1106608783
540,5,1548940,1192874622,5,1571724,1308739174,5,1616576,1412726235,5,1488516,1167239425
600,5,1601740,1273276348,5,1611192,1380192370,5,1672148,1499981894,5,1557288,1236212532
