timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1168520,79052974,10,1191132,90231857,10,1167876,67761609,10,1173460,79754875
60,10,1280588,181447309,10,1299372,176615493,10,1263444,183988708,10,1263220,131335654
120,10,1360052,236862443,10,1379100,241616934,10,1382904,247661204,10,1357468,229867957
180,10,1432124,306545275,10,1445892,304478250,10,1477416,350561211,10,1441816,304626064
240,10,1496936,465558702,10,1511496,378867631,10,1517016,364972258,10,1497520,371695887
300,10,1537856,482393127,10,1540008,436009364,10,1547376,446075972,10,1531840,433132052
360,10,1571384,523715970,10,1572084,501477641,10,1598988,543917043,10,1554940,526229142
420,10,1617584,650216364,10,1583832,554472554,10,1625784,598015180,10,1613548,586904220
480,10,1623656,678690417,10,1641648,671517940,10,1671324,716278265,10,1606288,606100707
540,10,1667876,760348605,10,1650492,724240533,10,1696008,770181461,10,1639684,673653544
600,10,1677908,803545708,10,1646400,777024853,10,1724520,837508185,10,1659484,736780998
