timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1130212,134683006,5,1153848,141844218,5,1102792,76184590,5,1144876,143219983
60,5,1212712,261515357,5,1239648,344404790,5,1213276,212520795,5,1240444,327888026
120,5,1295212,413843301,5,1327824,427916827,5,1286668,286567969,5,1323736,548133111
180,5,1347616,504601086,5,1383792,602404463,5,1334452,412046204,5,1391716,752445207
240,5,1400812,589515713,5,1428276,785165094,5,1389496,521459053,5,1436596,930000075
300,5,1443448,778913969,5,1483716,885373212,5,1424080,594872163,5,1493224,1109846425
360,5,1483972,873766270,5,1527936,1032373929,5,1452592,702806917,5,1525432,1188006311
420,5,1490308,931321230,5,1576644,1196950474,5,1480708,757710613,5,1560016,1371495343
480,5,1508524,1021339324,5,1612152,1299089116,5,1495756,812348147,5,1596844,1465905311
540,5,1517632,1079668835,5,1650300,1363777855,5,1529944,926730492,5,1659280,1619995386
600,5,1570300,1210729296,5,1684884,1477392590,5,1517668,897473499,5,1676044,1630349073
