20_20_constant_exponential_memory,kube-scheduler,105.76,0,14401,0
20_20_constant_exponential_memory,kse-GreedyLB,81.26,121,14401,161
20_20_constant_exponential_memory,kse-RefineLB,106.58,1,14400,0
20_20_constant_exponential_cpu,kube-scheduler,386.55,0,14401,0
20_20_constant_exponential_cpu,kse-GreedyLB,154.3,114,14401,96
20_20_constant_exponential_cpu,kse-RefineLB,317.94,19,14401,28
20_20_constant_normal_memory,kube-scheduler,64.78,0,14400,0
20_20_constant_normal_memory,kse-GreedyLB,100.17,92,14401,171
20_20_constant_normal_memory,kse-RefineLB,55.14,0,14401,0
20_20_constant_normal_cpu,kube-scheduler,142.62,0,14400,0
20_20_constant_normal_cpu,kse-GreedyLB,108.96,127,14401,193
20_20_constant_normal_cpu,kse-RefineLB,122.69,5,14401,2
20_20_ramp_exponential_memory,kube-scheduler,66.5,0,10674,0
20_20_ramp_exponential_memory,kse-GreedyLB,82.15,155,10671,214
20_20_ramp_exponential_memory,kse-RefineLB,79.2,0,10678,0
20_20_ramp_exponential_cpu,kube-scheduler,276.16,0,10486,0
20_20_ramp_exponential_cpu,kse-GreedyLB,177.1,78,10401,49
20_20_ramp_exponential_cpu,kse-RefineLB,113.83,11,10497,7
20_20_ramp_normal_memory,kube-scheduler,34.74,0,10714,0
20_20_ramp_normal_memory,kse-GreedyLB,55.29,151,10497,135
20_20_ramp_normal_memory,kse-RefineLB,41.82,0,10712,0
20_20_ramp_normal_cpu,kube-scheduler,103.68,0,10493,0
20_20_ramp_normal_cpu,kse-GreedyLB,207.54,83,10485,79
20_20_ramp_normal_cpu,kse-RefineLB,110.48,14,10532,7
20_40_constant_exponential_memory,kube-scheduler,225.75,0,28801,0
20_40_constant_exponential_memory,kse-GreedyLB,118.69,120,28801,259
20_40_constant_exponential_memory,kse-RefineLB,157.9,5,28801,21
20_40_constant_exponential_cpu,kube-scheduler,658.83,0,28801,0
20_40_constant_exponential_cpu,kse-GreedyLB,506.24,72,28801,199
20_40_constant_exponential_cpu,kse-RefineLB,263.48,9,28801,9
20_40_constant_normal_memory,kube-scheduler,95.75,0,28801,0
20_40_constant_normal_memory,kse-GreedyLB,91.78,143,28801,486
20_40_constant_normal_memory,kse-RefineLB,112.84,3,28801,11
20_40_constant_normal_cpu,kube-scheduler,265.73,0,28800,0
20_40_constant_normal_cpu,kse-GreedyLB,438.84,84,28800,273
20_40_constant_normal_cpu,kse-RefineLB,209.06,3,28801,0
20_40_ramp_exponential_memory,kube-scheduler,22.03,0,0,0
20_40_ramp_exponential_memory,kse-GreedyLB,72.24,142,20973,273
20_40_ramp_exponential_memory,kse-RefineLB,77.64,0,20989,0
20_40_ramp_exponential_cpu,kube-scheduler,497.82,0,20560,0
20_40_ramp_exponential_cpu,kse-GreedyLB,303.68,75,20775,96
20_40_ramp_exponential_cpu,kse-RefineLB,163.52,11,20882,10
20_40_ramp_normal_memory,kube-scheduler,65.05,0,21404,0
20_40_ramp_normal_memory,kse-GreedyLB,62.29,157,20989,358
20_40_ramp_normal_memory,kse-RefineLB,59.83,1,21400,0
20_40_ramp_normal_cpu,kube-scheduler,192.31,0,20846,0
20_40_ramp_normal_cpu,kse-GreedyLB,147.02,143,20694,242
20_40_ramp_normal_cpu,kse-RefineLB,126.2,2,21055,1
40_20_constant_exponential_memory,kube-scheduler,92.64,0,14401,0
40_20_constant_exponential_memory,kse-GreedyLB,127.54,234,14400,294
40_20_constant_exponential_memory,kse-RefineLB,97.91,0,14401,0
40_20_constant_exponential_cpu,kube-scheduler,170.53,0,14400,0
40_20_constant_exponential_cpu,kse-GreedyLB,112.09,281,14400,215
40_20_constant_exponential_cpu,kse-RefineLB,94.91,5,14400,5
40_20_constant_normal_memory,kube-scheduler,41.65,0,14401,0
40_20_constant_normal_memory,kse-GreedyLB,91.56,180,14401,183
40_20_constant_normal_memory,kse-RefineLB,50.96,0,14401,0
40_20_constant_normal_cpu,kube-scheduler,88.05,0,14400,0
40_20_constant_normal_cpu,kse-GreedyLB,186.87,174,14401,185
40_20_constant_normal_cpu,kse-RefineLB,141.12,16,14401,16
40_20_ramp_exponential_memory,kube-scheduler,56.03,0,10667,0
40_20_ramp_exponential_memory,kse-GreedyLB,64.07,314,10457,189
40_20_ramp_exponential_memory,kse-RefineLB,48.08,0,10691,0
40_20_ramp_exponential_cpu,kube-scheduler,123.42,0,10499,0
40_20_ramp_exponential_cpu,kse-GreedyLB,107.19,258,10296,182
40_20_ramp_exponential_cpu,kse-RefineLB,98.19,16,10508,13
40_20_ramp_normal_memory,kube-scheduler,36.94,0,10725,0
40_20_ramp_normal_memory,kse-GreedyLB,62.57,301,10666,203
40_20_ramp_normal_memory,kse-RefineLB,47.6,0,10708,0
40_20_ramp_normal_cpu,kube-scheduler,90.05,0,10527,0
40_20_ramp_normal_cpu,kse-GreedyLB,142.78,180,10513,104
40_20_ramp_normal_cpu,kse-RefineLB,165.86,13,10507,11
40_40_constant_exponential_memory,kube-scheduler,90.04,0,28183,795
40_40_constant_exponential_memory,kse-GreedyLB,119.06,291,28800,569
40_40_constant_exponential_memory,kse-RefineLB,91.06,0,28800,0
40_40_constant_exponential_cpu,kube-scheduler,281.99,0,28801,0
40_40_constant_exponential_cpu,kse-GreedyLB,288.43,179,28801,327
40_40_constant_exponential_cpu,kse-RefineLB,172.79,7,28801,9
40_40_constant_normal_memory,kube-scheduler,97.67,0,28801,0
40_40_constant_normal_memory,kse-GreedyLB,71.25,308,28801,570
40_40_constant_normal_memory,kse-RefineLB,85.0,0,28801,0
40_40_constant_normal_cpu,kube-scheduler,139.86,0,28800,0
40_40_constant_normal_cpu,kse-GreedyLB,227.18,187,28801,361
40_40_constant_normal_cpu,kse-RefineLB,137.22,7,28801,5
40_40_ramp_exponential_memory,kube-scheduler,60.63,0,20640,3
40_40_ramp_exponential_memory,kse-GreedyLB,93.26,280,20835,332
