timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1488504,466682826,5,1573292,549197536,5,1483660,383354752,5,1586180,637879629
60,5,1499144,457571247,5,1574084,569624145,5,1494616,361109107,5,1588028,643216802
120,5,1547272,681545636,5,1546548,665067074,5,1512604,657782651,5,1535560,704162656
180,5,1530032,696488371,5,1555272,665174009,5,1493516,705565596,5,1508108,685732585
240,5,1512220,742103474,5,1480560,546700868,5,1551636,724503720,5,1535608,638918438
300,5,1535576,741077227,5,1508368,605666738,5,1501432,636261493,5,1524476,722763730
360,5,1522812,740311364,5,1501920,646271713,5,1530068,673494157,5,1497848,598943587
420,5,1503888,689490521,5,1569508,811038747,5,1524536,687052771,5,1483156,599013838
480,5,1542292,654833315,5,1528840,687332862,5,1520000,659014805,5,1477752,535165746
540,5,1533472,700933329,5,1503604,646044164,5,1549144,670858327,5,1505456,602206014
600,5,1516632,714370129,5,1536212,667303403,5,1520948,572305764,5,1507208,566318793
