timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1063748,56458041,5,1057992,61110327,5,1091084,70189301,5,1064608,65469999
60,5,1069952,116190320,5,1063008,182213344,5,1095440,171964831,5,1069888,144719886
120,1,1052132,242624428,0,1047564,308728115,0,1088708,319166666,3,1136020,325436781
180,3,1053584,277676648,5,1068576,295748505,4,1088688,326288172,8,1109752,322703982
240,2,1124996,427368765,2,1071084,376102812,1,1093172,531904599,4,1108036,449529673
300,5,1090544,579204276,2,1072932,506145970,3,1081820,508294009,7,1122856,495694694
360,4,1106384,826259092,2,1072008,507125755,1,1095416,586131317,3,1103828,440916628
420,3,1068896,781888843,6,1099728,702668945,3,1114160,591216345,3,1073996,599674536
480,0,1060712,451721290,3,1089960,812599055,5,1149008,686458827,2,1091684,916120500
540,2,1059392,621429030,2,1071348,913596376,4,1124588,771230265,3,1129436,960980615
600,3,1102820,1020963593,2,1055112,811722238,3,1101092,891602744,6,1112276,718714225
