timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1117472,105312508,5,1119692,101024841,5,1154480,122049425,5,1111292,102313287
60,5,1192844,195355257,5,1185824,185575210,5,1215728,200670318,5,1173860,183524399
120,5,1169876,319306273,5,1178168,328742373,5,1224704,398731436,5,1154324,330810112
180,5,1194824,441832528,4,1224104,371180500,5,1232756,417933114,6,1219136,461969265
240,5,1167368,488380899,5,1202576,538693649,5,1316312,548676218,5,1242896,466989719
300,4,1243796,480531773,5,1276100,560935918,5,1301396,611136913,6,1280516,525631348
360,6,1258448,669316984,4,1244288,709364972,4,1309844,701410688,6,1257944,568236519
420,4,1270460,650995393,6,1338404,789519178,4,1320404,726042760,6,1312988,627867560
480,6,1292240,731611939,5,1261844,756937932,5,1383764,918302425,4,1294772,735508378
540,5,1304780,726113747,5,1364144,810815604,4,1342976,902493295,6,1356856,883336814
600,5,1342268,785952113,5,1367924,808093307,5,1435640,1015813487,5,1401736,885230851
