timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1234724,224465067,5,1208304,252807240,5,1273832,255719418,5,1235172,226366209
60,5,1333856,398241511,5,1280376,408679218,5,1357784,389220665,5,1309092,369242178
120,6,1341840,607095175,5,1299648,538841399,4,1344584,546990795,5,1373904,761979667
180,5,1406388,706473200,4,1387560,715555696,5,1399496,688381603,6,1357404,767552601
240,4,1416024,851427576,6,1384128,855128896,4,1446884,816610198,6,1396212,875975730
300,5,1431204,986429944,5,1449204,1009018584,4,1456916,978546515,6,1430400,922934681
360,6,1464952,1029960020,6,1487220,1093322162,4,1497968,1027560894,4,1499568,1131588568
420,6,1534912,1241269394,5,1519136,1170419188,4,1580996,1164364202,5,1480164,1182874871
480,5,1539364,1252359487,6,1560716,1302622597,5,1603832,1379583557,4,1532700,1217836951
540,6,1604704,1301517232,4,1634240,1387253567,5,1589312,1403853752,5,1588404,1313850741
600,5,1581472,1380071185,6,1546032,1399531433,4,1636436,1384130072,5,1631832,1556662783
