40_40_constant_normal_cpu,kube-scheduler,110.65,0,28800,0
40_40_constant_normal_cpu,kse-GreedyLB,171.68,301,28801,625
40_40_constant_normal_cpu,kse-RefineLB,150.68,8,28801,9
40_40_ramp_exponential_memory,kube-scheduler,79.43,0,21324,0
40_40_ramp_exponential_memory,kse-GreedyLB,82.22,284,20761,365
40_40_ramp_exponential_memory,kse-RefineLB,73.92,1,20734,3
40_40_ramp_exponential_cpu,kube-scheduler,185.31,0,20881,0
40_40_ramp_exponential_cpu,kse-GreedyLB,133.98,248,20251,262
40_40_ramp_exponential_cpu,kse-RefineLB,132.72,11,20879,11
40_40_ramp_normal_memory,kube-scheduler,50.56,0,21385,0
40_40_ramp_normal_memory,kse-GreedyLB,64.62,291,20759,450
40_40_ramp_normal_memory,kse-RefineLB,40.61,0,21421,0
40_40_ramp_normal_cpu,kube-scheduler,112.4,0,21019,0
40_40_ramp_normal_cpu,kse-GreedyLB,221.77,202,20567,277
40_40_ramp_normal_cpu,kse-RefineLB,144.73,10,20746,17
