timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1175136,741513303,10,1167760,684992597,10,1182940,601571816,10,1167896,639644165
60,10,1177908,673989637,10,1168156,658778699,10,1186372,710420093,10,1168688,656926938
120,16,1237836,899218812,8,1148520,831974758,9,1170332,788792806,7,1135952,801147050
180,9,1163388,821084429,9,1158804,757688485,13,1218116,785777951,9,1158636,834263793
240,9,1169592,775183711,9,1158152,803569479,10,1182872,761074593,12,1187296,884846241
300,8,1153092,739436427,11,1177280,795031222,10,1180496,882916154,11,1182808,836554611
360,9,1168536,813664932,10,1171604,745586801,10,1182344,769294911,11,1183288,886232669
420,10,1178456,810770253,12,1190292,788404673,10,1181288,847728808,8,1145800,764093340
480,10,1175420,806084905,10,1170228,850846043,10,1183928,942165190,10,1170220,790813658
540,12,1200764,787090554,9,1159668,788711623,9,1172180,799014801,10,1171832,853389452
600,11,1194824,803186002,11,1177752,732080634,9,1174876,841392653,9,1159160,831760666
