timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1086412,73186617,5,1092512,79899785,5,1083000,56562626,5,1077248,56201669
60,5,1167856,142381332,5,1156268,163608794,5,1161012,162002946,5,1146680,148989793
120,5,1229236,222056523,5,1205372,243395060,5,1227144,231765832,5,1202252,215947909
180,5,1258540,283366894,5,1240484,329649187,5,1271232,322014387,5,1244360,305109372
240,5,1280188,335744089,5,1290908,452441971,5,1302780,395979203,5,1280660,357389984
300,5,1321504,422163341,5,1316120,461759114,5,1327464,487731820,5,1297424,414381625
360,5,1318336,449731032,5,1331432,543478036,5,1359540,543707859,5,1314584,494257062
420,5,1347112,529141429,5,1355720,590985610,5,1389108,618242175,5,1346000,604115483
480,5,1376944,660235554,5,1383176,676542039,5,1405476,720986918,5,1332140,591370189
540,5,1399120,656629150,5,1384628,691671347,5,1455240,820475515,5,1349300,685487291
600,5,1403080,750712549,5,1380800,771128520,5,1465008,902960756,5,1369628,716684706
