timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1101392,125048040,10,1103172,118136865,10,1086412,91504913,10,1108732,94851377
60,10,1113140,332589848,10,1110696,238537636,10,1099348,267448679,10,1119028,277124918
120,8,1115912,461320173,10,1118748,448979793,10,1105552,415386088,10,1125100,389900468
180,7,1095452,527114639,12,1153200,730398225,10,1108060,577837478,10,1130776,570103377
240,7,1083836,585492822,11,1159932,880896890,10,1112680,757674647,11,1148596,719979967
300,8,1101920,774467396,10,1145940,842120795,10,1117696,954885013,11,1154272,907590973
360,9,1123172,1105595027,10,1131552,801703528,9,1121524,1054140958,11,1156384,1059957680
420,9,1140728,1311481274,10,1134984,895299068,9,1106344,997952505,10,1164700,1216553402
480,9,1144160,1455907783,11,1154916,1170637930,9,1112548,1145970541,9,1147936,1085284618
540,5,1127924,1336764233,12,1179732,1575238361,10,1132480,1325968354,9,1132096,1044364937
600,5,1078292,1271601374,14,1223292,1684448515,10,1132216,1346679605,10,1152556,1263822155
