timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1148144,1039847571,10,1135312,1003677694,10,1146528,1223653764,10,1132560,1104684492
60,10,1146164,1242360990,10,1138084,1219246754,10,1147716,1068461769,10,1128072,1081690050
120,10,1144580,1210868947,10,1134124,1174991037,10,1149960,1164658768,10,1129788,1084526909
180,10,1148804,1188441530,10,1138084,1126730794,10,1152732,1203750785,10,1133352,1113180530
240,10,1146164,1159650883,10,1141912,1187601674,10,1154184,1210327758,10,1133220,1090990138
300,10,1149596,1210557124,10,1137952,1160469007,10,1152864,1182030512,10,1132692,1093385685
360,10,1146164,1143333574,10,1140460,1137534628,10,1157220,1247741104,10,1131504,1088276043
420,10,1146560,1165303567,10,1140196,1185823735,10,1157748,1224680432,10,1134144,1053971263
480,10,1150784,1190706485,10,1140064,1156639385,10,1155636,1226880590,10,1135992,1091507616
540,10,1152632,1147361122,10,1137424,1207955845,10,1159332,1216304191,10,1134408,1144276222
600,10,1149992,1262790923,10,1141252,1183439571,10,1157352,1208034828,10,1134012,1109212754
