timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1074452,71234819,5,1109328,99561583,5,1074108,78551795,5,1061708,155277745
60,5,1081316,200320454,5,1116984,307179971,5,1081764,204158348,5,1069760,369395448
120,5,1087520,360377642,3,1120944,461265892,5,1095360,321637190,3,1067384,551890399
180,7,1122236,759140031,3,1100088,570505789,7,1113444,467426846,1,1025936,570416435
240,7,1152464,950236505,3,1120020,719215286,7,1130340,608292581,1,1022504,650662064
300,2,1129232,887363703,4,1135596,950070540,8,1140372,816674670,1,1024220,744869711
360,2,1061516,887419710,4,1129920,1126449070,12,1196208,1068012718,1,1025276,890023302
420,2,1064288,982978950,2,1104708,1197174136,11,1203468,1145499574,2,1042304,1059429136
480,4,1088840,1144928343,2,1096260,1145663643,11,1192644,1197336929,3,1062500,1314884212
540,4,1094912,1279589578,2,1098768,1226592758,11,1194360,1228309347,2,1063952,1416191760
600,5,1111148,1436045567,2,1097448,1314236408,11,1197660,1335741277,2,1049564,1489307878
