timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1009148,212901395,5,1043320,207786057,5,1060580,159190028,5,1009900,188766599
60,5,1011128,34233812,5,1045168,34867186,5,1062956,47845045,5,1010692,45393125
120,5,1019048,128393314,5,1048732,72467158,5,1067444,142962002,5,1015972,136617269
180,5,1023272,256192320,5,1053088,113110813,5,1074968,262331739,5,1022308,263666035
240,5,1027628,363245954,5,1057312,168266352,5,1080380,348942975,5,1025344,428693311
300,5,1030400,488594606,5,1058764,203716370,5,1081832,502620632,5,1029040,449907685
360,5,1031192,579240017,5,1062196,284484150,5,1084604,568477176,5,1032736,602603955
420,5,1034360,708755429,5,1063780,320957104,5,1085528,668830642,5,1034452,686815925
480,5,1036472,842231779,5,1065100,361797676,5,1087904,719211417,5,1037620,792546488
540,5,1038980,924942024,5,1065496,361655334,5,1089356,854611172,5,1037884,860215066
600,5,1038980,1005398990,5,1066156,357497919,5,1091600,932414142,5,1040920,1024517153
