timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1045716,161061322,5,1109868,114626197,5,1011100,151829626,5,1004588,153617656
60,5,1047960,35602670,5,1111320,56813521,5,1012816,44419897,5,1007228,50607447
120,5,1050600,66661362,5,1115940,178592438,5,1017568,143903084,5,1012772,164742884
180,5,1053768,125662370,5,1120032,321245565,5,1019284,218029679,5,1015016,318338962
240,5,1055748,117352451,5,1123332,436301626,5,1021660,342359091,5,1018316,427290117
300,5,1057068,176823990,5,1126764,605496979,5,1023904,401535992,5,1020692,548334493
360,5,1058916,196612842,5,1128480,674241567,5,1026940,502921613,5,1022540,677879831
420,5,1060500,284389565,5,1130064,810668471,5,1028260,571095591,5,1025048,767837591
480,5,1061160,257721429,5,1130592,847511870,5,1030900,708837777,5,1027160,942268144
540,5,1061556,296295533,5,1135212,969215928,5,1031164,802613993,5,1028744,1008772564
600,5,1060500,381324869,5,1136664,1032343260,5,1032616,895099063,5,1030724,1116091775
