timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1165696,121026325,10,1155148,124156222,10,1188664,122612025,10,1170288,145666733
60,10,1334656,314046067,10,1306552,290741208,10,1315120,274788485,10,1299648,260798529
120,10,1463356,428184277,10,1423372,421539222,10,1461376,463555851,10,1448016,446305375
180,10,1519720,578180959,10,1489108,603991015,10,1540972,609384608,10,1514148,528581132
240,10,1593112,764469355,10,1553392,704073321,10,1584664,713142468,10,1563120,698355663
300,10,1652644,920776264,10,1600384,848917782,10,1638520,859135920,10,1609188,807698454
360,10,1701880,1019867811,10,1640380,979808425,10,1708480,986028235,10,1637040,888712554
420,10,1725244,1128823905,10,1643152,998504111,10,1762732,1154025318,10,1672548,988167358
480,10,1754416,1215921806,10,1735816,1182577467,10,1784776,1225072915,10,1723368,1091003678
540,10,1783588,1295150646,10,1747696,1224752727,10,1846288,1382916214,10,1743300,1123960341
600,10,1796688,1383954127,10,1812772,1379968352,10,1877700,1370236412,10,1756500,1235826978
