timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1121604,266939157,10,1079180,265560329,10,1097496,253753626,10,1082744,271765370
60,10,1153020,268091504,10,1103468,162331640,10,1113468,172244042,10,1106636,173729524
120,8,1176648,929338905,8,1119704,605103776,18,1147260,547874617,6,1135544,816679893
180,1,1067896,641687651,1,1083008,702864958,5,1191084,923934352,33,1142708,909529520
240,1,1037404,330263990,34,1070996,407256192,3,1046940,363304079,2,1442084,1891201929
300,1,1033180,282409897,1,1451816,1773659776,1,1023972,264861189,37,1041820,839182486
360,1,1037404,385128159,39,1005656,708033855,0,1012884,166448025,0,1431976,1860975413
420,40,1032520,217546052,0,1450892,1980166391,0,995988,50275441,0,997960,441655460
480,1,1560192,1981713176,39,1304556,749313108,0,994272,36338947,0,992812,38216078
540,1,978204,910151444,39,1587036,1999999062,0,994272,34768807,0,991624,33228059
600,10,1075004,415007610,10,1394976,1909855359,10,994404,20746126,10,1033996,86549940
