timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1221456,137105704,10,1258032,123194608,10,1234944,129053806,10,1209692,135388983
60,10,1327320,216795339,10,1356372,209854612,10,1365492,243847786,10,1311200,203550269
120,10,1420908,292408174,10,1438740,299602796,10,1439280,290961182,10,1409144,297479873
180,10,1478592,379251343,10,1518864,366877666,10,1504884,418131587,10,1451912,303587815
240,10,1522284,404440022,10,1552392,415362934,10,1546068,457772445,10,1518308,439963922
300,10,1565316,495374589,10,1586052,509920377,10,1574844,546152301,10,1547876,476027629
360,10,1595412,606593505,10,1594632,555586726,10,1590684,591063158,10,1568072,559499943
420,10,1649004,703773868,10,1630800,648429381,10,1636752,631173785,10,1598168,596205145
480,10,1656264,721012708,10,1680960,720011152,10,1666848,756734274,10,1634336,638021698
540,10,1689264,806671972,10,1677132,810575509,10,1686120,793205978,10,1659548,677213168
600,10,1676064,857985478,10,1712640,882856561,10,1707240,940285932,10,1658228,708924852
