timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1067076,602267801,5,1094280,854358271,5,1059572,408274697,5,1052236,858535237
60,5,1066680,532155408,5,1092696,756699197,5,1063664,442352784,5,1051972,949034328
120,5,1066284,644308031,4,1076460,738760806,6,1079768,581369695,5,1047220,843490395
180,4,1051632,699090615,5,1088272,712661076,5,1063268,741423113,6,1061608,734590691
240,4,1059376,680123477,5,1088404,844362516,6,1079768,647673970,5,1048012,741285017
300,5,1067296,748307044,4,1074016,761354245,5,1073432,742333487,6,1059100,616960927
360,3,1044988,740729641,5,1086424,626261943,5,1069868,822119237,7,1072432,680417216
420,3,1047760,605381031,5,1087744,673567811,6,1078052,758426594,6,1062400,805593702
480,4,1060036,694938364,5,1083760,759267316,5,1066964,696473405,6,1058440,749190599
540,4,1055928,765405747,5,1094980,776475537,5,1065380,705838513,6,1062532,651808859
600,3,1044048,722629224,6,1097356,769507586,5,1069340,673494446,6,1062400,789874133
