timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1069548,103385229,5,1098372,126610243,5,1066912,108268617,5,1051448,115095370
60,5,1072716,199549189,5,1101276,196892060,5,1072456,212861346,5,1055540,169985661
120,5,1074432,262770472,5,1102860,286287023,4,1061236,320462450,6,1067948,281175629
180,6,1086576,333996538,5,1104444,345309387,3,1052260,386790560,6,1071512,385806337
240,6,1087632,381671270,5,1106952,439900419,3,1053712,446527033,6,1073624,443693172
300,6,1088952,471658110,5,1109988,552060952,3,1054240,516058098,6,1074944,499869537
360,7,1104396,603988124,4,1097712,618133380,3,1056616,641581532,6,1075736,534783434
420,7,1110336,677054149,4,1098240,626870191,3,1058596,738260818,6,1078904,677961858
480,7,1112580,735215715,4,1099296,645280720,3,1058992,801021924,6,1080620,761271110
540,7,1116804,874286859,4,1099692,687235558,3,1061632,888433843,6,1082864,817695027
600,6,1102416,896297529,5,1116984,886603026,3,1059916,894956915,6,1085636,861678717
