timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1143360,1271788984,10,1138520,1105677604,10,1145260,1240396304,10,1155292,1121310025
60,10,1146264,1225759030,10,1138124,1160037004,10,1147636,1233368465,10,1155424,1121193241
120,10,1143756,1178660790,10,1143536,1227813921,10,1145260,1187091597,10,1151464,1107827675
180,10,1142568,1216969271,10,1140236,1138858787,10,1148296,1278570119,10,1154500,1134297448
240,10,1145868,1233614632,11,1153832,1175173833,9,1134568,1202862585,10,1156348,1149029745
300,10,1149300,1246757625,11,1154360,1264143751,9,1126648,1126918271,10,1156612,1064999476
360,9,1127124,1187107271,10,1145780,1231769436,10,1147372,1194671349,11,1174168,1099375000
420,9,1133460,1151235402,10,1140632,1086177806,10,1149220,1211678253,11,1173112,1185975036
480,9,1134252,1100598360,10,1141424,1147709574,10,1145656,1209010975,11,1173112,1207679096
540,9,1134252,1197628324,10,1141292,1039461302,10,1145524,1230010429,11,1174960,1260747934
600,9,1133856,1159088104,11,1161620,1273027828,10,1151332,1258332044,10,1154104,1117685729
