timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1204592,753446369,10,1182624,688349665,10,1218744,717778078,10,1195160,658802257
60,10,1207892,710413241,10,1189620,761196110,10,1220856,676751877,10,1193048,642581221
120,10,1255664,818139077,5,1150940,786168064,9,1255560,840385922,5,1169500,787805932
180,9,1223540,743799873,9,1168760,748874474,11,1234572,872293304,9,1181512,871911032
240,10,1237004,701879731,8,1171148,702131818,8,1209360,975137110,9,1189300,825819633
300,8,1222880,831911656,11,1210088,760853716,9,1221964,791119416,8,1162768,806553324
360,11,1238456,933068282,8,1204016,740562936,9,1242028,738317521,8,1169368,841099042
420,7,1231196,857699582,8,1222496,886405293,10,1240708,893785432,7,1182040,659217474
480,10,1214432,740925886,9,1223420,888909476,7,1220776,833987472,10,1193392,791393285
540,6,1232384,995862927,6,1197812,729820272,10,1232524,610490302,9,1186528,871625250
600,10,1216940,821281686,13,1231472,828105137,8,1205728,741537800,6,1176100,763358598
