timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,2,1371908,361724157,3,1498312,526011128,2,1292356,209710702,3,1596708,838990620
60,2,1372568,370473822,3,1500820,581675124,2,1283644,209679030,3,1555524,815258826
120,2,1411508,461733900,2,1420696,601336945,3,1286944,378101150,3,1412832,883263289
180,2,1368608,735717577,2,1378456,609402806,3,1410628,467092810,3,1447284,382324689
240,1,1403852,574017562,3,1382812,808624546,3,1383800,496096359,3,1449924,372727518
300,2,1475792,833133939,2,1332256,359338014,3,1417592,537120904,3,1433424,364980710
360,2,1482856,863367786,2,1399312,418525955,3,1290608,582098581,3,1433424,319829711
420,1,1424512,741790154,2,1357996,584267934,3,1311332,439473771,4,1485028,470241538
480,1,1417516,771469278,3,1466896,589483642,3,1267640,309538381,3,1414012,480613641
540,1,1448668,793708917,2,1367764,586657517,3,1276960,415078697,4,1353556,468709262
600,1,1411576,706826035,2,1376608,483491276,3,1386256,524837958,4,1455856,369254528
