timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1270196,65722816,5,1264600,72732214,5,1307924,75238809,5,1287420,82511508
60,5,1320884,95914605,5,1302748,79889378,5,1341848,101146956,5,1307220,72131266
120,5,1336196,102744190,5,1328092,105756262,5,1358612,109286114,5,1344840,109958438
180,5,1353488,107783841,5,1344592,118819142,5,1385672,155459849,5,1351572,108944271
240,5,1390052,152986269,5,1378384,128497759,5,1410620,146219538,5,1387344,143563638
300,5,1396652,152026635,5,1379440,151975542,5,1438340,190338168,5,1392756,171948482
360,5,1422392,173710826,5,1386436,196784748,5,1427780,185106852,5,1393812,180689570
420,5,1426748,188053440,5,1412836,212241072,5,1446524,215576168,5,1414668,204347011
480,5,1439816,212820103,5,1429336,210250237,5,1465400,250650846,5,1426284,235982456
540,5,1444568,242312048,5,1425640,230126194,5,1485596,285909957,5,1429188,223246874
600,5,1465292,242560500,5,1444252,264220141,5,1502968,302325003,5,1446480,260895989
