timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1152560,1221109794,10,1153400,1138540612,10,1150456,1245196564,10,1141936,1127119578
60,10,1153484,1149737174,10,1159604,1220594515,10,1151512,1251748865,10,1143388,1107284375
120,11,1165524,1184211075,10,1159076,1220771377,9,1134088,1220239964,10,1140616,1084804804
180,11,1170408,1245268325,10,1160792,1125760192,9,1134352,1223878339,10,1143388,1090353995
240,10,1166184,1217879183,11,1174388,1226068409,9,1135144,1159699085,10,1142860,1112081096
300,10,1155228,1158994110,11,1173332,1265369816,9,1131448,1143274870,10,1143652,1080753683
360,10,1155492,1174891434,10,1161452,1236191581,9,1135144,1123695418,11,1154212,1128221765
420,10,1152720,1138132181,9,1149176,1181161718,10,1146628,1144987875,11,1162132,1228874619
480,10,1155360,1191718714,9,1142708,1113980655,10,1150852,1164252656,11,1163056,1151660349
540,10,1154040,1140302561,9,1145876,1092551368,10,1152832,1291479349,11,1161208,1171388804
600,11,1168032,1123770213,10,1158416,1139989511,8,1146760,1261543089,11,1160680,1163900583
