timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1050800,580744184,5,1063240,768282125,5,1054928,443930728,5,1071956,903534688
60,5,1050140,559045393,5,1062712,733233823,5,1060604,546647195,5,1071428,865905271
120,8,1087760,617985938,5,1063108,741912880,5,1057172,478196863,2,1029980,923821237
180,8,1095020,646093913,5,1063768,781646777,5,1056644,428144414,2,1031300,848954425
240,8,1096076,679675590,4,1047928,681393498,6,1074200,594863048,2,1023908,754408707
300,8,1097924,678353362,4,1046212,677911135,7,1092944,780257195,1,1007540,607125642
360,8,1096208,675559996,4,1047664,683011558,6,1074332,661448907,2,1026548,710768219
420,8,1096076,655804278,4,1048324,661231447,6,1074068,664399491,2,1027736,749405424
480,8,1098848,673057647,4,1047796,658525481,6,1076312,689512517,2,1024832,679184862
540,8,1098584,719371026,4,1050964,661511574,6,1073936,650679436,2,1024832,706846711
600,7,1087496,634853648,4,1048456,693306316,7,1089644,731506900,2,1024832,691918100
