timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1236368,51903799,5,1233428,48365125,5,1229300,46742485,5,1244456,45415792
60,5,1293656,67866241,5,1295996,73936997,5,1256756,54159458,5,1280888,61523529
120,3,1253660,114219325,13,1325560,389532939,2,1231940,156058663,2,1194516,194116594
180,7,1261248,289153394,4,1235724,358631369,4,1231884,174357300,5,1304736,215836193
240,5,1217964,286989430,5,1218828,291402193,6,1372596,216639190,4,1295912,200397461
300,5,1228260,306923202,4,1244076,257618644,7,1235404,340349940,4,1305944,242038038
360,5,1318944,228497643,6,1296744,238146335,4,1250192,219579761,5,1284876,326323005
420,5,1298936,325938619,6,1355496,330219973,5,1289000,292935155,4,1198548,178752709
480,7,1309588,364882781,4,1328672,237715654,4,1239772,262757497,5,1309956,245521348
540,5,1234216,333139471,5,1277692,346848540,6,1329916,314813085,4,1278332,281886789
600,5,1249792,333774195,5,1308016,292416966,4,1290484,365666683,6,1270884,394271585
