timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1497960,501421374,5,1480976,505551305,5,1559332,586381136,5,1490448,482031442
60,5,1510236,493279695,5,1490084,475441477,5,1563160,612865329,5,1481964,483455211
120,5,1524860,518503410,5,1487708,494452063,5,1584676,548446092,5,1450812,442479583
180,5,1492784,463214542,5,1466516,506999780,5,1556296,569359375,5,1485000,456919487
240,5,1520240,482020231,5,1451600,458703474,5,1536496,548582266,5,1512072,495609050
300,5,1525388,468633957,5,1470872,536577761,5,1527652,498943424,5,1502436,516501363
360,5,1518656,475883497,5,1471796,479960872,5,1581772,549130874,5,1478808,507755274
420,5,1485524,438680756,5,1510340,480680113,5,1595104,632323273,5,1466664,456256460
480,5,1502604,491965974,5,1488164,479968209,4,1437496,551757074,6,1567336,547578261
540,5,1486500,450439572,5,1503476,516538897,4,1466008,457020057,6,1578692,580308425
600,5,1491912,480294050,5,1499780,485248100,4,1479208,454214890,6,1559156,535198378
