timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1267056,575678726,5,1309220,671138114,5,1214932,476759642,5,1353528,856436211
60,5,1286196,555792793,5,1302356,715878181,5,1261132,485635130,5,1372008,805493524
120,5,1253460,682859922,5,1210880,673299589,5,1276048,716406123,5,1237500,758982386
180,4,1222836,737760103,5,1295516,679654060,6,1257436,703491042,5,1241856,589393905
240,4,1243428,724677005,6,1261064,701074820,5,1282780,712541787,5,1257168,570816196
300,5,1281972,763617753,5,1256972,678998447,5,1248328,734658232,5,1176252,644306024
360,5,1284512,837524156,5,1257632,645132881,4,1194164,513071994,6,1274724,671660950
420,4,1202012,761437436,5,1284560,584319845,6,1280228,678803692,5,1264428,772077330
480,4,1252436,752783067,5,1230704,651179542,5,1264388,661278171,6,1304292,658894494
540,5,1225508,725897274,5,1259348,685903115,5,1232576,605321854,5,1268532,750602348
600,4,1266692,789134586,5,1167212,584099029,5,1212248,705498984,6,1269588,770844809
