40_40_constant_normal_cpu,kube-scheduler,142.22,0,28801,0
40_40_constant_normal_cpu,kse-GreedyLB,123.57,294,28801,524
40_40_constant_normal_cpu,kse-RefineLB,142.66,5,28801,3
40_40_ramp_exponential_memory,kube-scheduler,60.8,0,21022,3
40_40_ramp_exponential_memory,kse-GreedyLB,157.9,174,20821,209
40_40_ramp_exponential_memory,kse-RefineLB,44.73,0,20924,2
40_40_ramp_exponential_cpu,kube-scheduler,204.45,0,20851,0
40_40_ramp_exponential_cpu,kse-GreedyLB,116.44,314,20364,417
40_40_ramp_exponential_cpu,kse-RefineLB,85.93,5,21026,2
40_40_ramp_normal_memory,kube-scheduler,65.76,0,21449,0
40_40_ramp_normal_memory,kse-GreedyLB,117.25,176,20974,244
40_40_ramp_normal_memory,kse-RefineLB,46.27,0,21349,0
40_40_ramp_normal_cpu,kube-scheduler,129.41,0,20893,0
40_40_ramp_normal_cpu,kse-GreedyLB,111.61,299,20518,449
40_40_ramp_normal_cpu,kse-RefineLB,97.61,5,20835,2
