timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1113088,88574014,5,1094568,71426877,5,1125860,77355566,5,1113604,68049592
60,5,1165096,115630350,5,1163076,166129928,5,1206908,215988844,5,1187128,152897147
120,5,1188592,306535633,5,1098660,303883094,5,1126520,395021678,5,1158748,287544665
180,4,1129192,368790067,5,1150008,360104913,5,1156792,365173118,6,1197424,397799494
240,5,1196196,477330740,5,1185648,457573349,5,1214608,349215263,5,1264876,504777930
300,5,1207516,588915672,5,1187100,593585406,5,1220416,504230750,5,1197820,511879891
360,5,1202896,690522981,5,1274616,723471100,5,1200748,508924168,5,1263160,520374168
420,5,1142704,724643638,5,1259568,660037952,5,1264372,566052311,5,1302364,728746910
480,5,1200520,724258385,4,1214820,649318207,5,1253416,663752376,6,1381696,902652627
540,5,1259260,753801696,5,1294020,648803546,5,1311364,763467268,5,1254376,916097340
600,5,1161844,920918687,5,1247556,956408324,5,1190584,954385354,5,1313748,724889661
