timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1055464,48444507,5,1072364,53675475,5,1082268,54794955,5,1078440,54779281
60,5,1110508,117533320,5,1141532,124730487,5,1129920,95676047,5,1159092,169651958
120,0,1166212,193107258,2,1197104,264493504,1,1186152,146692344,1,1212552,249108971
180,5,1177432,369107216,4,1242644,366390652,4,1222980,425389251,4,1216512,358184954
240,1,1309696,432161784,2,1229312,336462501,2,1320264,520475027,4,1220736,247059542
300,4,1304548,671986528,3,1232480,395342622,4,1301256,520527553,2,1287792,337930585
360,3,1399720,815853145,2,1268384,393650394,2,1312212,544705446,2,1285416,431200046
420,3,1334116,849613756,3,1330952,725779772,2,1251492,360161997,5,1348908,528338952
480,3,1267720,721766256,4,1403948,875182275,2,1299540,530898966,4,1442232,606451439
540,3,1275904,702619879,3,1471664,1027748967,3,1372404,721351843,2,1386528,526483233
600,4,1329892,825508474,4,1361840,790326934,5,1500576,959332161,4,1370108,619980891
