timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1135768,1205706174,10,1153168,1245047742,10,1138560,984940754,10,1132172,1260580820
60,10,1135504,1123853032,10,1153036,1258977045,10,1142124,1086412901,10,1135604,1220650277
120,10,1133788,1071310261,9,1139836,1169273736,11,1155588,1108779940,10,1143524,1327656995
180,12,1164940,1251007151,9,1137592,1123987618,11,1163244,1140080486,8,1107356,1163131621
240,11,1153852,1211989867,10,1154092,1169952847,11,1163376,1133363880,8,1105508,1164919902
300,11,1155568,1238312961,10,1159240,1158343691,11,1163508,1105430826,8,1109072,1151703554
360,10,1138276,1106495132,10,1158712,1237512370,12,1176840,1177641428,8,1110260,1175234540
420,11,1155568,1162731843,9,1141948,1222542719,12,1178424,1189867829,8,1107224,1145614765
480,11,1153852,1193736850,9,1148812,1165429722,12,1178160,1214236070,8,1105508,1143786088
540,11,1153456,1186736954,9,1141816,1138201222,12,1178952,1293749682,8,1105376,1135234280
600,11,1151740,1145566077,10,1160032,1284172857,11,1160736,1106082652,8,1110392,1184822159
