timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1081372,249740057,10,1073568,240313108,10,1102996,173218017,10,1068952,272304791
60,10,1092064,369195363,10,1084656,432266526,10,1112500,329163400,10,1073836,416467245
120,10,1099324,544577085,10,1092180,621514303,10,1118044,464044213,10,1083208,611705054
180,10,1103416,671962263,10,1099176,759016744,10,1124116,541882089,10,1091128,787317898
240,10,1108564,869265917,10,1100100,869822379,10,1126888,688729357,10,1094428,876436105
300,10,1115164,952003922,10,1105248,984502775,10,1129528,781078265,10,1099048,1108082115
360,10,1117276,1032760960,10,1107756,1153333681,10,1134940,885731088,10,1103800,1208135407
420,10,1118200,1083318624,10,1110792,1263741854,10,1138240,1069022541,10,1105912,1330787465
480,10,1122952,1183623570,10,1111716,1396142745,10,1139296,1135126069,10,1110532,1387651467
540,10,1123216,1314936477,10,1114884,1443968296,10,1141276,1215068786,10,1111456,1515275402
600,10,1125988,1382964334,10,1117788,1519326272,10,1144708,1271916312,10,1114096,1648286076
