timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1079772,125213354,10,1077256,138270688,10,1084876,125846958,10,1078508,135695253
60,10,1089936,300532528,10,1089928,342766088,10,1094776,250242723,10,1091972,349859513
120,1,1096272,520355909,2,1113292,567878656,4,1143088,435969013,3,1115336,593074710
180,9,1095348,654171641,7,1071844,600921885,11,1137412,782559743,9,1112944,662852005
240,2,1092628,975678151,2,1107616,735736454,3,1180048,933749624,5,1133668,625222093
300,7,1084840,837211635,10,1150120,1131946326,7,1141504,988643817,7,1100272,918991123
360,2,1080616,676624617,5,1149856,1137190142,4,1144672,1430846099,6,1109512,827053377
420,6,1091308,960630604,7,1115404,1019458332,7,1146652,1423946201,8,1134996,1265815165
480,7,1137604,873245162,5,1124704,1104576002,3,1158644,1691138764,3,1111368,1169886665
540,4,1144168,1457467345,9,1149520,1139068343,8,1153760,1695104432,7,1108860,1053267939
600,6,1097572,1042416936,2,1146748,1583687040,5,1169864,1703816573,4,1136052,1292441646
