timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1121564,201054841,10,1076912,202720563,10,1079868,210313127,10,1069652,197081038
60,10,1122620,43489019,10,1079156,45261085,10,1081980,45818548,10,1070048,45411430
120,10,1130144,273421377,10,1094732,273799836,10,1089372,297425070,10,1086496,316234276
180,6,1101236,270323914,8,1100408,408788344,8,1074908,404654981,18,1162148,443390245
240,14,1178720,437350992,8,1070972,344105985,8,1075172,299584343,10,1103012,650932995
300,12,1198520,853951624,9,1088132,445444473,10,1101948,606097864,9,1075820,374063611
360,8,1130052,765607743,14,1143968,612266249,9,1096404,663299073,9,1080308,553393133
420,9,1146016,678879113,9,1093908,1085090691,9,1095716,486335856,13,1145252,620010468
480,9,1140868,680564002,9,1090476,607936982,13,1154588,700354910,9,1096808,1229896436
540,9,1141924,808921891,9,1097604,748210813,13,1161848,1195400367,9,1088096,757922420
600,9,1144920,789888394,10,1113972,907684693,10,1118156,1221145023,11,1127332,912551900
