timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1243616,562593739,5,1327980,663122369,5,1193148,457902622,5,1373480,841360806
60,5,1317788,590529672,5,1378764,656142175,5,1280932,485462737,5,1368860,810028674
120,5,1331196,588534161,5,1414728,699239706,5,1299416,470499727,5,1413396,789891392
180,5,1347168,536502547,5,1391760,732902762,5,1305664,459078027,5,1419732,788151528
240,5,1365904,605589699,5,1403772,710793772,5,1327312,459399996,5,1419060,769101943
300,5,1370828,568845046,5,1399680,694503302,5,1318864,429982838,5,1466580,809930551
360,5,1365284,554191895,5,1397796,703060751,5,1336552,446644386,5,1462512,809577763
420,5,1358420,537163424,5,1390536,644032921,5,1335592,468924877,5,1459848,853526449
480,5,1388780,502272893,5,1389744,697313684,5,1331104,455787297,5,1478064,866313443
540,5,1388384,558566535,5,1412708,707039561,5,1343644,391896371,5,1462488,840833499
600,5,1384952,540952662,5,1399640,609203028,5,1334968,503255368,5,1506896,850866111
