timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1203260,714833685,10,1169568,650371730,10,1177156,699952216,10,1173600,652122539
60,10,1201676,695102540,10,1171812,689619760,10,1180324,730656981,10,1174392,640289314
120,19,1300280,898909895,8,1155708,822261086,6,1133464,789431195,7,1140292,678154743
180,10,1203392,821361976,12,1197472,834648891,9,1168972,815867411,9,1165900,824956080
240,10,1206616,767435663,10,1175560,867396901,9,1164748,785336522,11,1187960,864294670
300,10,1207092,821334522,11,1191508,822625486,9,1169104,786212509,10,1178964,899152832
360,10,1206168,724888279,9,1165000,840840959,12,1200784,849385844,9,1163656,863848881
420,11,1216728,778497448,10,1175156,834576687,9,1167916,788428853,10,1173028,856367818
480,9,1196136,823799101,15,1232840,885838974,9,1168180,811164903,7,1142272,795270156
540,11,1217872,726073351,10,1177004,870511679,9,1164748,873379091,10,1176460,861402004
600,10,1208544,843834390,8,1155224,822138265,11,1184920,810016730,11,1184780,857688059
