timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1006740,39377384,5,978956,27520212,5,1028604,86187292,5,1023260,98519333
60,5,1037356,94572310,5,1032020,103816521,5,1039428,52466324,5,1028804,52664061
120,5,1041316,61031151,3,1035584,67737561,6,1040616,58508507,6,1044512,148586943
180,2,1048180,242667719,4,1021064,162706618,7,1056984,153248436,7,1064972,256207534
240,2,1014916,352073660,2,1034660,304268227,8,1076520,242989840,8,1082396,342254728
300,2,1017028,425117991,2,1011824,338173469,8,1096056,363609569,8,1087940,441920940
360,2,1020328,589267796,2,1012616,349406079,8,1101996,427720989,8,1091900,554199177
420,2,1020856,637855931,2,1015124,446256848,8,1104636,527460696,8,1091900,612442933
480,2,1021912,789986772,2,1014068,549829858,8,1106352,564895469,8,1094804,639718447
540,2,1022836,940816836,2,1014860,640675762,8,1109124,615343752,8,1094804,639718447
600,2,1025872,1080100842,2,1016180,676159580,8,1109916,720147858,8,1095596,748038283
660,2,1026796,1075716341,2,1017368,769849940,8,1111236,796621941,8,1101008,839440035
720,2,1028380,1246511462,2,1018820,842003679,8,1112292,864013866,8,1101008,839440035
