timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1230748,60995741,5,1213056,50533600,5,1208264,46492977,5,1236356,54585696
60,5,1260604,49595046,5,1275116,62150678,5,1252960,56617049,5,1259560,67344332
120,5,1268260,57793200,5,1343168,86323336,5,1289244,65083287,5,1293476,81253265
180,5,1287112,63068816,5,1361604,78405774,5,1313996,62153163,5,1325616,93463053
240,5,1318556,80236854,5,1356720,94165508,5,1321388,75710601,5,1345756,112791211
300,5,1334444,96007188,5,1381412,109525431,5,1343000,90673577,5,1355656,116210014
360,5,1351852,96920515,5,1386248,102221207,5,1351448,89701926,5,1405080,150092810
420,5,1345384,93456116,5,1391396,122311002,5,1367352,95568132,5,1443912,166881972
480,5,1363372,116663364,5,1420452,134731404,5,1386756,78015671,5,1450908,162879233
540,5,1404188,128894114,5,1472464,147731048,5,1402264,90152778,5,1454300,166004962
600,5,1418700,130972266,5,1467184,159168354,5,1407304,92879348,5,1456676,162388322
