timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1495364,344807054,5,1495640,405939703,5,1431704,271404890,5,1525668,535853340
60,5,1469864,324413765,5,1532260,467205535,5,1448996,279899394,5,1540980,451008764
120,5,1477596,511484195,5,1427392,586337291,5,1376616,517428688,5,1427604,616776138
180,4,1454800,555583409,6,1463764,549403415,5,1433348,544560916,5,1366500,437923858
240,4,1372828,520512659,5,1550152,637433793,5,1305652,499919524,6,1442472,492421479
300,6,1440652,558744565,5,1473616,604772977,4,1361272,490957809,5,1370956,505064475
360,4,1363380,551899397,5,1420648,659520936,5,1350368,408912248,6,1460360,555397855
420,5,1393196,618508804,5,1448516,578875511,5,1427760,463311484,5,1356364,428387154
480,5,1501524,625585015,5,1449464,602570238,5,1349616,589368825,5,1357712,483732092
540,5,1437360,623060952,5,1416932,556204148,5,1345280,445081982,5,1458780,561156116
600,5,1377668,596214494,5,1459100,448824922,5,1407444,565486794,5,1410144,602839086
