timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,2,1295712,447128222,3,1436456,680956667,2,1351696,547532587,3,1319048,420063338
60,2,1311024,397201323,3,1440548,691263410,2,1311172,544202431,3,1345976,438930281
120,2,1324092,451393634,3,1410848,672781305,2,1332820,540546541,3,1361552,420695769
180,2,1274988,412144789,3,1438304,648758054,2,1322788,531964761,3,1369076,482701751
240,2,1274328,373377411,3,1444376,679188420,2,1345096,546385647,3,1328156,442127191
300,2,1311948,423939867,3,1424048,674914250,2,1342588,517125347,3,1354820,442383540
360,2,1278288,362589935,3,1401472,710818966,2,1336252,537677483,3,1338452,423008910
420,2,1290960,374900028,3,1470376,669660391,2,1318828,512472365,3,1304528,462017994
480,2,1282512,380673675,3,1438564,665540794,2,1349188,556080997,3,1334228,447110792
540,2,1280796,366110207,3,1405828,648120127,2,1371760,589348148,3,1363532,438871777
600,2,1277364,400996460,3,1436788,652051163,2,1317376,521407731,3,1388348,457285042
