timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,2,1160448,48636172,3,1271832,54518644,2,1231232,48352518,3,1256456,41858818
60,2,1174704,36514368,3,1305888,60789611,2,1259084,67240224,3,1304636,58630882
120,1,1150284,109344008,5,1294196,178890336,2,1242584,101204956,2,1310708,141682400
180,3,1196220,128691272,2,1205788,169000276,2,1289180,184051761,3,1279952,186639637
240,2,1215360,176568753,3,1210804,147129134,2,1324556,173433776,3,1346480,111653592
300,2,1242816,206169172,2,1266760,217501650,3,1295912,222410846,3,1302260,212960612
360,4,1241496,211705770,2,1256992,188971148,2,1303172,153640734,2,1308200,189439335
420,3,1287168,223780216,3,1245904,232728003,2,1314260,235181022,2,1338560,236715000
480,3,1260636,217214732,2,1252240,235832650,3,1337624,217696875,2,1359416,191553972
540,2,1236744,172817303,2,1272568,189601926,3,1364288,253190075,3,1347536,262985432
600,2,1235292,235453487,3,1286428,225047063,3,1319012,290197688,2,1372892,272763633
