timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1480128,363863661,5,1537328,434382790,5,1558248,276069651,5,1564480,478003716
60,5,1494384,325150661,5,1527296,414931979,5,1606596,300112781,5,1544932,477936640
120,5,1452664,630453815,5,1510612,519790541,5,1572584,477560112,5,1487736,558832309
180,5,1514948,632338846,5,1422436,540858276,5,1444216,403441116,5,1514504,547583485
240,4,1494848,584975387,5,1470308,671522007,5,1502896,577362440,6,1421920,570357662
300,5,1492868,575066188,5,1429124,516797313,5,1493004,598907246,5,1502508,522000315
360,5,1483560,641775521,5,1460332,574027037,5,1460824,500552363,5,1510264,494969057
420,5,1473264,521144518,5,1503088,497230964,5,1467924,552432784,5,1491556,585743643
480,5,1451616,564982008,5,1468892,639068654,5,1442412,460684202,5,1510128,548927609
540,5,1451688,599893050,5,1464584,494028348,5,1470568,556786157,5,1453492,677942216
600,5,1488112,545828098,5,1517800,582481130,5,1369884,591442217,5,1471048,467817838
