timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1512572,447127580,5,1558644,571234705,5,1476860,343934767,5,1605064,654218493
60,5,1535072,485581834,5,1546476,562804684,5,1528440,363169066,5,1589884,589328771
120,5,1530188,419447603,5,1528260,536092937,5,1475164,363259092,5,1596352,613710656
180,5,1533488,426481972,5,1518528,531871322,5,1506448,387037565,5,1626112,617613595
240,5,1551044,446896364,6,1603592,524833422,5,1478068,345767841,4,1523152,660723045
300,5,1529180,426704383,6,1663604,571104230,5,1510540,380934527,4,1510876,573546061
360,6,1637376,482995667,5,1539128,560895800,5,1485064,338508426,4,1537276,589057995
420,5,1520952,424607362,5,1542956,529955077,6,1564184,378542536,4,1538596,600151522
480,5,1502208,386637169,5,1546916,511998786,6,1580416,470998496,4,1530148,577529035
540,5,1524516,384152850,5,1569884,543157887,6,1567744,415972690,4,1522360,610406109
600,5,1541016,379704593,5,1567508,547784868,6,1567248,443624721,4,1526584,579243535
