timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1703440,594773010,10,1684512,588427125,10,1651664,589736657,10,1681728,645930455
60,10,1736056,520800713,10,1730908,600594749,10,1738172,505634002,10,1756600,584217585
120,10,1735716,481134687,10,1763776,553767810,10,1722092,499856687,10,1745280,591600520
180,10,1715652,507822936,10,1786256,595867731,10,1729548,488249225,10,1768512,548991601
240,10,1742484,512745726,10,1795892,563167239,10,1743408,470460240,10,1752928,576447625
300,10,1712820,484368255,10,1771340,570441526,10,1762680,472824182,10,1755964,576709801
360,10,1747008,482367164,10,1787312,528295309,10,1688760,422943728,10,1795036,671499022
420,10,1759812,512096275,10,1781952,609133160,10,1747104,476008004,10,1775500,560648316
480,10,1728000,457386145,10,1804656,582764062,10,1754496,456583831,10,1789624,620301057
540,10,1788852,519092369,10,1775008,571972732,10,1745520,476879065,10,1760188,580488667
600,10,1733016,497258312,10,1808404,560219537,10,1792908,481645731,10,1766524,563864715
