timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1337800,113925428,10,1299136,79593332,10,1350572,126618444,10,1312324,80332438
60,10,1421872,111471585,10,1445608,137080530,10,1418436,91144532,10,1415396,134334474
120,17,1519000,642477604,6,1266668,372350478,11,1418104,550164626,6,1317508,387042530
180,9,1442652,635878081,9,1365552,389812390,12,1425700,568270616,10,1400684,485961690
240,9,1442512,575438305,9,1361824,479327757,9,1394264,534543642,13,1440388,654903979
300,8,1511524,428070889,9,1457608,653535323,9,1281592,447284987,14,1538404,597743812
360,10,1403364,618457778,12,1511104,691034235,9,1432660,576597375,9,1406724,541777504
420,12,1635572,781407608,10,1497024,595407335,9,1481924,525958605,9,1460944,605517287
480,10,1570848,559598327,10,1457564,508984808,10,1565224,537213277,10,1480212,596752705
540,9,1396996,491482858,11,1537036,731202664,11,1519148,706070515,9,1528120,619668577
600,9,1533000,578978256,10,1543288,585609627,10,1449092,658664554,11,1592684,708053091
