timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,2,1288460,44004399,3,1244644,57013394,2,1193496,28974186,3,1254396,47195435
60,2,1299152,41882268,3,1269460,47034213,2,1220820,45346784,3,1259544,47385014
120,2,1304036,135535153,3,1281076,144988721,3,1235604,142808382,2,1234464,174161685
180,2,1301000,170028950,3,1250056,160879391,3,1323912,175307757,2,1241196,106971446
240,2,1346144,124776613,2,1222336,160526153,3,1306696,212130810,3,1271820,189382403
300,3,1373072,169605052,2,1240288,156353845,2,1237528,174886280,3,1305876,217056813
360,2,1370432,159696221,3,1308532,167217321,2,1245448,150986722,3,1269840,207320225
420,2,1323044,210609198,2,1317112,201451981,3,1285048,193694020,3,1297824,216520678
480,2,1377296,199915648,2,1273948,218430928,3,1287556,197047884,3,1254132,174285846
540,1,1336244,117410193,3,1323184,205888566,3,1333228,190988041,3,1288652,160304499
600,2,1323836,187003315,2,1324504,206763957,2,1338904,100923270,4,1346336,154845391
