timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1205740,52279253,5,1256388,61428676,5,1237148,58925620,5,1179568,34362408
60,5,1225804,46372300,5,1292424,50752249,5,1290476,69764933,5,1228276,62098121
120,6,1286656,102030097,8,1324880,146518058,4,1273580,56971325,2,1188220,82894792
180,5,1313452,70058611,5,1303092,107613778,7,1358512,177735456,3,1220428,76369367
240,7,1418976,163376055,5,1303092,59416198,4,1214356,85897561,4,1303720,103919569
300,4,1281908,116766523,7,1394568,157148449,5,1268476,94593264,4,1315468,76152353
360,3,1224092,76962135,6,1362228,141844220,6,1333156,108478428,5,1340812,112079067
420,4,1292468,120345899,5,1295832,79279625,6,1372756,81705207,5,1358764,82076076
480,2,1217624,91670897,7,1385384,145624728,6,1367872,98360734,5,1388860,93911589
540,3,1235312,110137245,1,1165228,121860897,7,1416192,145308442,9,1450824,266693503
600,4,1269368,115258755,2,1187404,83106238,8,1497036,187445478,6,1300212,124199589
