timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1433900,361398362,5,1445520,432661142,5,1412760,289101877,5,1480460,563782092
60,5,1470728,347750980,5,1504680,423149399,5,1446948,243191602,5,1527848,517815640
120,5,1501276,389608802,4,1512896,439511029,5,1457112,223674018,3,1494848,465693392
180,6,1533900,444644286,4,1422872,365754511,7,1601212,474571551,1,1292096,361908691
240,5,1512780,372416761,4,1443464,389536727,8,1630524,516175408,1,1256456,342870587
300,5,1516080,362541524,5,1546120,469191031,3,1561356,421678653,2,1371032,423282445
360,6,1578440,440890321,5,1532304,469530117,3,1318532,344394157,5,1530884,438470337
420,7,1692756,507766913,4,1445580,375693646,3,1357076,287973222,5,1472820,399103907
480,5,1690644,491656210,4,1372980,313122751,4,1439972,368566642,5,1522584,415035990
540,4,1547160,427520604,5,1519500,394822008,5,1494884,432872289,5,1527336,344291194
600,3,1408164,333641575,6,1598116,398256292,4,1505840,430052366,5,1567080,436493841
