timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1350600,112939876,10,1318056,100759829,10,1245660,59959538,10,1278140,72691593
60,10,1401628,77811739,10,1401084,101733178,10,1337116,113021528,10,1408980,131002159
120,10,1484232,125400504,10,1465960,99116903,10,1399416,105429060,10,1482416,123229229
180,10,1530760,149508540,10,1472664,126076203,10,1491920,139271991,10,1524640,135468329
240,10,1533664,145709486,10,1524864,156263005,10,1536880,141992138,10,1535920,142449689
300,10,1557352,150204355,10,1536148,197852593,10,1549764,169823123,10,1538824,126860191
360,10,1599196,175077873,10,1613612,211747785,10,1559400,172009461,10,1570240,201147216
420,10,1606192,205027030,10,1635200,198396827,10,1579332,187475111,10,1584500,192877244
480,10,1611424,214218874,10,1657052,180281303,10,1615444,254313842,10,1616908,225216700
540,10,1652212,250554092,10,1680460,256642523,10,1621412,235383422,10,1627764,232573534
600,10,1655588,261795742,10,1681912,228467290,10,1644876,282408975,10,1673776,275755855
