timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1517128,460616716,5,1507768,526683601,5,1516336,577415868,5,1476768,497202068
60,5,1486340,474233975,5,1520448,501150962,5,1532044,533088270,5,1475012,526400575
120,3,1397636,570226867,11,1646080,857912072,3,1430316,552204210,3,1430924,722866891
180,5,1493112,611435937,5,1461076,707073240,5,1468320,739136427,5,1474884,693078698
240,4,1438668,621074780,5,1501080,693508321,5,1519888,721588186,6,1488216,705431198
300,4,1465688,635853038,5,1498776,695004283,6,1496232,737380200,5,1450596,625755750
360,5,1502812,595011384,4,1483568,617994591,7,1526120,716229353,4,1488612,663089787
420,5,1456848,702142368,5,1538072,659323857,5,1469948,692919694,5,1528832,766846155
480,4,1421304,643252105,5,1489076,798772939,6,1481488,684461086,5,1519960,831059843
540,6,1472420,728873995,5,1487276,698502781,5,1444252,788850272,4,1487024,658667505
600,6,1481072,677732113,5,1495004,592684145,5,1447676,739017850,4,1461204,751477888
