timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,2,1237504,42439095,3,1208404,41978813,2,1205428,54348505,3,1192984,53303336
60,2,1259548,44466068,3,1282588,81542271,2,1238428,81656207,3,1243276,69677598
120,1,1268392,126421091,1,1229524,149468787,1,1243048,73380606,0,1191532,195721771
180,2,1290700,155120565,2,1253284,165403937,1,1300600,183797433,2,1278652,139728082
240,1,1324360,243142286,1,1299088,190887548,1,1209388,97562388,1,1269412,143122101
300,2,1367920,240659682,2,1265692,227028647,3,1282912,181257159,1,1262152,177187749
360,1,1366072,287675958,2,1337896,279811457,1,1280668,132410126,2,1220308,115150715
420,2,1332544,190500682,2,1331164,292567882,1,1287532,271777874,2,1305052,188352676
480,1,1301656,194149065,1,1341724,274761109,2,1338880,299405330,2,1331452,238120488
540,0,1270108,240608662,1,1274272,265991551,3,1313272,225099437,2,1414480,375270742
600,1,1349704,282887899,1,1272556,283279548,1,1303768,349000916,1,1396924,356184576
