timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1170740,717086537,10,1145708,699856293,10,1211888,667695912,10,1165340,653603304
60,10,1171796,690001247,10,1141352,606341938,10,1211096,711784680,10,1165736,731855086
120,10,1171664,681083901,10,1145312,725163060,10,1212680,648197594,10,1167716,643308591
180,10,1176152,702000202,10,1144784,682798775,10,1213208,653522479,10,1168112,677966447
240,10,1175756,697328693,10,1144124,658607154,10,1215452,697045348,10,1170620,656417837
300,10,1174040,676819388,10,1148480,656331222,10,1215188,681317909,10,1172072,732204609
360,10,1176812,707602826,10,1144520,659451171,10,1214396,686960251,10,1171148,696606188
420,10,1178132,733572324,10,1143728,710210199,10,1214000,664299521,10,1169828,666514301
480,10,1175096,698518581,10,1148216,710388353,10,1215584,716896051,10,1170092,672148218
540,10,1176548,752181622,10,1145444,678556705,10,1214660,632527635,10,1170752,685662401
600,10,1174832,690858251,10,1146764,765535864,10,1216376,647610065,10,1170884,691579870
