timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1711344,510098272,10,1754560,599514421,10,1722220,508873588,10,1733308,597405980
60,10,1714128,494026616,10,1740436,580896675,10,1733176,424549970,10,1732604,610642916
120,10,1750352,874012328,10,1738932,975320243,10,1669752,911178778,10,1685904,950013983
180,10,1648572,871166190,10,1707004,846120300,10,1637816,985892070,10,1697784,915307709
240,10,1663072,807613207,10,1647224,801019420,10,1673144,875451437,10,1725056,812519241
300,10,1657804,832789670,10,1637624,800178142,10,1723452,915536727,10,1706416,974702136
360,10,1701976,810157671,10,1685004,801363909,10,1603624,1080538564,10,1658540,1031306191
420,10,1675892,758670420,10,1676492,922842105,10,1714004,936176210,10,1678368,912234584
480,10,1655416,951171915,10,1657608,1014169128,10,1761272,894619366,10,1695780,801739461
540,10,1720528,831039231,10,1692796,918899211,10,1715620,976621026,10,1601304,852081467
600,10,1651316,786821331,10,1645796,975815480,10,1771668,921498287,10,1713452,910222215
