timestamp,ppgcc-m02,ppgcc-m02 pod amount,ppgcc-m03,ppgcc-m03 pod amount,ppgcc-m04,ppgcc-m04 pod amount
0,1063164,2,1087684,2,1068984,2
60,1046664,2,1283176,2,1157148,2
120,1148040,2,1314856,2,1156620,2
