timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1213616,46944564,5,1205892,38018817,5,1193896,35824061,5,1238580,65468943
60,5,1279748,72804682,5,1286412,82570055,5,1255012,70038168,5,1288212,64581925
120,5,1311428,58105934,2,1226880,92796114,7,1347720,173321327,5,1316460,55601355
180,6,1358484,140773051,4,1292880,121333032,3,1227660,193727447,5,1347744,89383862
240,7,1471468,142683963,5,1305288,88514298,0,1098576,118702686,8,1411884,171265344
300,6,1421868,148672343,5,1394652,146330000,1,1090788,67246694,7,1359032,127417687
360,5,1373160,130322776,3,1365112,186270544,4,1220808,179626682,7,1362596,101550951
420,5,1379628,113289583,2,1303600,143033291,5,1321788,142733785,8,1438892,158764536
480,6,1397976,128955545,2,1268224,92696857,5,1344756,133990023,7,1407124,204708169
540,7,1493236,197916846,3,1304392,152957914,5,1374060,126085443,5,1280008,169515931
600,6,1464692,196984572,3,1366564,181511508,6,1411020,157480479,5,1291756,90334596
