timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1357820,94052711,10,1294700,105795081,10,1377520,123133954,10,1334088,96606220
60,10,1445428,118046141,10,1404100,128498308,10,1457440,103505670,10,1396464,95076871
120,10,1492956,117816828,10,1452872,116148774,10,1521036,108425044,10,1450848,119510572
180,10,1519332,142403144,10,1445312,130719845,10,1529272,153017301,10,1493596,126396502
240,10,1544444,169382987,10,1481532,137975077,10,1543248,151115598,10,1530316,173902165
300,10,1600884,172875333,10,1522876,187016520,10,1556920,174956774,10,1541120,165198091
360,10,1602336,158029169,10,1567988,223038660,10,1621840,226650300,10,1550756,156554179
420,10,1624072,211491245,10,1579988,223249596,10,1640764,234126272,10,1571868,168693675
480,10,1681556,264581990,10,1623420,226843525,10,1646000,252739691,10,1596000,206974308
540,10,1686744,244346038,10,1634180,262986203,10,1666196,262061423,10,1604080,239726116
600,10,1683904,264809306,10,1638272,264372739,10,1693440,290266990,10,1620324,275764213
