timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,2,1177424,29335756,3,1204024,32627810,2,1193920,40361599,3,1213964,32520652
60,2,1209764,46228927,3,1231480,46443172,2,1206460,36446239,3,1236140,43545558
120,2,1178216,117028117,2,1217092,147230972,3,1190092,140523988,3,1243664,80230634
180,2,1179140,105250679,2,1230160,83309105,3,1216096,203476175,3,1238180,182094515
240,2,1205804,112307981,2,1227388,153715400,3,1198144,176826835,3,1296656,161860694
300,3,1197356,160688930,2,1236496,160588372,3,1285792,163776336,2,1287812,79833164
360,2,1244480,130177334,3,1241512,165086027,3,1229956,153728066,2,1263392,198443373
420,3,1228384,192975582,3,1256164,185052886,2,1269236,160133776,2,1282256,210552576
480,3,1239208,149173173,3,1243492,151732929,2,1266728,160747069,2,1266020,171432692
540,1,1203172,147180641,3,1277548,215613293,3,1232540,209449801,3,1297568,197194699
600,2,1240660,172332134,3,1268308,163847164,3,1269764,151884461,2,1292684,175454314
