timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1666448,509300288,10,1768096,681747693,10,1707484,516739307,10,1721020,619812287
60,10,1720772,470738335,10,1770848,620091840,10,1729164,497870730,10,1748724,565701283
120,5,1631932,759516426,6,1590648,769235501,9,1679088,724744093,6,1635952,822384088
180,9,1552860,801399398,9,1678672,710549187,10,1666748,869468552,9,1694864,944855278
240,5,1566144,812690765,5,1563556,773362099,8,1664700,860823722,7,1553136,939737182
300,8,1720312,913829754,9,1525828,870253496,7,1634960,866273576,10,1688360,853663681
360,9,1700224,738991390,8,1573892,800811244,7,1530756,843081413,5,1511016,776924400
420,8,1617980,738235072,8,1518592,1127259223,9,1703916,822447265,10,1722576,658776244
480,8,1682228,806604463,6,1573016,828178591,6,1706620,826545911,8,1598712,826199864
540,5,1532060,848319358,10,1751520,876404151,6,1508372,824286138,9,1548532,961579938
600,10,1657424,830283342,5,1503172,999994368,11,1669084,880812043,6,1568872,799717705
