timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1353040,115996023,10,1385384,113313105,10,1353932,86526377,10,1369232,123700389
60,10,1433684,94132517,10,1482032,120373895,10,1463520,139619169,10,1436876,93987484
120,10,1429788,533630710,10,1396956,570253229,10,1420572,480869127,10,1397820,396686693
180,10,1372652,447015818,10,1509316,525797106,10,1457416,585496523,10,1424716,450501434
240,10,1469152,572192445,10,1485904,641131746,10,1554772,560517490,10,1473628,596949242
300,10,1506540,655364146,10,1475952,537709578,10,1466180,571983514,10,1568996,662259536
360,10,1479964,507789969,10,1514028,671596991,10,1606680,574508726,10,1550936,618511605
420,10,1549576,547242326,10,1587556,532669741,10,1503824,539078615,10,1560952,567605517
480,10,1515496,724722297,10,1574012,644984620,10,1578684,676005815,10,1595208,741446973
540,10,1592700,612185283,10,1569380,733242771,10,1589560,661820655,10,1519144,569345651
600,10,1546012,525137653,10,1587452,627251865,10,1577000,693118409,10,1563064,589041863
