timestamp,ppgcc-m02,ppgcc-m02 pod amount,ppgcc-m03,ppgcc-m03 pod amount,ppgcc-m04,ppgcc-m04 pod amount
0,484792,2,469840,2,512124,2
60,320832,2,266716,2,346428,2
120,513296,2,461184,2,477936,2
180,537236,2,474032,2,485640,2
240,533144,2,471348,2,494756,2
300,515084,2,486808,2,510056,2
360,519936,2,495440,2,499440,2
420,541540,2,475364,2,485520,2
